date,season,tm_home,tm_away,pts_home,pts_away,prob_home
2011-02-23,2010,DAL,UTA,118,99,0.8540944738281961
2011-02-23,2010,IND,DET,102,101,0.7770903466472567
2011-02-23,2010,MIN,MEM,95,104,0.4155887507302011
2011-02-23,2010,NOP,LAC,98,87,0.7590361445783131
2011-02-23,2010,NYK,MIL,114,108,0.7194329592439458
2011-02-23,2010,ORL,SAC,105,111,0.9390519187358918
2011-02-23,2010,PHI,WAS,117,94,0.8316708229426435
2011-02-23,2010,PHO,ATL,105,97,0.6093979441997063
2011-02-23,2010,POR,LAL,101,106,0.43762053107847504
2011-02-23,2010,SAS,OKC,109,105,0.7258155230596175
2011-02-23,2010,TOR,CHI,118,113,0.2081124592610044
2011-02-24,2010,CHI,MIA,93,89,0.4172836182527931
2011-02-24,2010,DEN,BOS,89,75,0.3573650123797094
2011-02-25,2010,CHO,SAC,110,98,0.666649029049156
2011-02-25,2010,CLE,NYK,115,109,0.21363436105038278
2011-02-25,2010,GSW,ATL,79,95,0.5775497887748944
2011-02-25,2010,IND,UTA,84,95,0.6840292887820937
2011-02-25,2010,LAL,LAC,108,95,0.8634693909725835
2011-02-25,2010,MIA,WAS,121,113,0.951188986232791
2011-02-25,2010,MIN,NOP,81,95,0.360293204124736
2011-02-25,2010,ORL,OKC,111,88,0.7050630837293135
2011-02-25,2010,PHI,DET,110,94,0.8677248677248677
2011-02-25,2010,POR,DEN,107,106,0.7437774524158125
2011-02-25,2010,SAS,BRK,106,96,0.8677248677248677
2011-02-25,2010,TOR,PHO,92,110,0.38911639972601536
2011-02-26,2010,DET,UTA,120,116,0.369845766446333
2011-02-26,2010,HOU,BRK,123,108,0.7786282119074719
2011-02-26,2010,LAC,BOS,92,99,0.2548054623544507
2011-02-26,2010,MEM,SAC,120,92,0.8540944738281961
2011-02-26,2010,MIL,CHI,75,83,0.38764174959500114
2011-02-26,2010,WAS,DAL,99,105,0.16832917705735664
2011-02-27,2010,CLE,PHI,91,95,0.2617633914320373
2011-02-27,2010,IND,PHO,108,110,0.5605012156349355
2011-02-27,2010,MIA,NYK,86,91,0.8316708229426435
2011-02-27,2010,MIN,GSW,126,123,0.4259645555419216
2011-02-27,2010,NOP,HOU,89,91,0.7086409898223908
2011-02-27,2010,OKC,LAL,87,90,0.486051922323835
2011-02-27,2010,ORL,CHO,100,86,0.8613376835236541
2011-02-27,2010,POR,ATL,83,90,0.6527218785216531
2011-02-27,2010,SAS,MEM,95,88,0.7901049475262368
2011-02-27,2010,TOR,DAL,96,114,0.20128087831655989
2011-02-28,2010,BRK,PHO,103,104,0.4357578877693609
2011-02-28,2010,DEN,ATL,100,90,0.6930878035761944
2011-02-28,2010,SAC,LAC,105,99,0.5116279069767442
2011-02-28,2010,UTA,BOS,102,107,0.36674816625916873
2011-02-28,2010,WAS,CHI,77,105,0.23584905660377356
2011-03-01,2010,IND,GSW,109,100,0.6800775569558896
2011-03-01,2010,MEM,SAS,109,93,0.5195545777019441
2011-03-01,2010,MIL,DET,92,90,0.6820654255726654
2011-03-01,2010,MIN,LAL,79,90,0.18522203683010088
2011-03-01,2010,ORL,NYK,116,110,0.7319034852546917
2011-03-01,2010,PHI,DAL,93,101,0.48044542229805576
2011-03-01,2010,POR,HOU,87,103,0.6451127819548872
2011-03-01,2010,TOR,NOP,96,90,0.3242703916188576
2011-03-02,2010,ATL,CHI,83,80,0.36543916587871506
2011-03-02,2010,BOS,PHO,115,103,0.741037721131946
2011-03-02,2010,CLE,SAS,99,109,0.1800893243048552
2011-03-02,2010,DEN,CHO,120,80,0.7258155230596175
2011-03-02,2010,DET,MIN,105,116,0.6426349876202905
2011-03-02,2010,LAC,HOU,106,103,0.555895865237366
2011-03-02,2010,NYK,NOP,107,88,0.5440238883060285
2011-03-02,2010,OKC,IND,113,89,0.7810858143607706
2011-03-02,2010,SAC,POR,102,107,0.40832074076455643
2011-03-02,2010,WAS,GSW,102,106,0.48837209302325585
2011-03-03,2010,MIA,ORL,96,99,0.6969696969696969
2011-03-03,2010,UTA,DEN,101,103,0.5860927152317882
2011-03-04,2010,ATL,OKC,104,111,0.5460453954604539
2011-03-04,2010,BOS,GSW,107,103,0.8199106756951448
2011-03-04,2010,BRK,TOR,116,103,0.5660893345487694
2011-03-04,2010,DAL,IND,116,108,0.8093344632031809
2011-03-04,2010,LAL,CHO,92,84,0.9133964817320704
2011-03-04,2010,MEM,NOP,91,98,0.6757296083811425
2011-03-04,2010,MIL,PHO,88,102,0.4242002781641169
2011-03-04,2010,NYK,CLE,115,119,0.9049235993208827
2011-03-04,2010,ORL,CHI,81,89,0.5327102803738317
2011-03-04,2010,PHI,MIN,111,100,0.825993842859055
2011-03-04,2010,SAS,MIA,125,95,0.5480494766888677
2011-03-05,2010,BRK,TOR,137,136,0.5440238883060285
2011-03-05,2010,HOU,IND,112,95,0.7194329592439458
2011-03-05,2010,LAC,DEN,100,94,0.5460453954604539
2011-03-05,2010,POR,CHO,93,69,0.8540944738281961
2011-03-05,2010,UTA,SAC,109,102,0.7708082026537997
2011-03-05,2010,WAS,MIN,103,96,0.6093979441997063
2011-03-06,2010,ATL,NYK,79,92,0.6108836002739845
2011-03-06,2010,CLE,NOP,81,96,0.36284835962304085
2011-03-06,2010,DAL,MEM,103,104,0.7161241483724451
2011-03-06,2010,DET,WAS,113,102,0.7013921016108003
2011-03-06,2010,MIA,CHI,86,87,0.6767540554475866
2011-03-06,2010,MIL,BOS,83,89,0.2562225475841874
2011-03-06,2010,OKC,PHO,122,118,0.6930878035761944
2011-03-06,2010,PHI,GSW,125,117,0.7437774524158125
2011-03-06,2010,SAS,LAL,83,99,0.5860927152317882
2011-03-07,2010,CHO,LAC,87,92,0.4930284439486894
2011-03-07,2010,CHI,NOP,85,77,0.8415300546448088
2011-03-07,2010,MEM,OKC,107,101,0.5679213219076544
2011-03-07,2010,MIN,DAL,105,108,0.2805670407560544
2011-03-07,2010,NYK,UTA,131,109,0.6930878035761944
2011-03-07,2010,ORL,POR,85,89,0.5419847328244275
2011-03-07,2010,SAC,HOU,101,123,0.3752699784017279
2011-03-08,2010,ATL,LAL,87,101,0.3488372093023256
2011-03-08,2010,CLE,GSW,85,95,0.35488721804511275
2011-03-08,2010,IND,PHI,100,110,0.48837209302325585
2011-03-08,2010,MIA,POR,96,105,0.814777963169899
2011-03-08,2010,PHO,HOU,113,110,0.6214728148657949
2011-03-08,2010,WAS,MIL,76,95,0.48044542229805576
2011-03-09,2010,BOS,LAC,103,108,0.7868112762346318
2011-03-09,2010,BRK,GSW,94,90,0.4672897196261682
2011-03-09,2010,CHO,CHI,84,101,0.23584905660377356
2011-03-09,2010,MEM,NYK,108,110,0.6143408084559349
2011-03-09,2010,MIL,CLE,110,90,0.8161598505168621
2011-03-09,2010,MIN,IND,101,75,0.5172913928296243
2011-03-09,2010,NOP,DAL,93,92,0.3437781785392245
2011-03-09,2010,PHI,OKC,105,110,0.5305667495498585
2011-03-09,2010,SAC,ORL,102,106,0.17183920016663193
2011-03-09,2010,SAS,DET,111,104,0.8646087191984837
2011-03-09,2010,TOR,UTA,94,96,0.5480494766888677
2011-03-10,2010,DAL,NYK,127,109,0.666649029049156
2011-03-10,2010,MIA,LAL,94,88,0.4953533757725013
2011-03-10,2010,PHO,DEN,97,116,0.6274614156466205
2011-03-11,2010,BRK,LAC,102,98,0.44139283962726833
2011-03-11,2010,CHO,POR,97,92,0.37253858435337944
2011-03-11,2010,CHI,ATL,94,76,0.7566244633432689
2011-03-11,2010,GSW,ORL,123,120,0.35488721804511275
2011-03-11,2010,MIN,UTA,122,101,0.5440238883060285
2011-03-11,2010,OKC,DET,104,94,0.8133748055987559
2011-03-11,2010,PHI,BOS,89,86,0.4953533757725013
2011-03-11,2010,SAS,SAC,108,103,0.8854188872308676
2011-03-11,2010,TOR,IND,108,98,0.4953533757725013
2011-03-12,2010,ATL,POR,91,82,0.46516522837297414
2011-03-12,2010,CHI,UTA,118,100,0.8460275097515911
2011-03-12,2010,DAL,LAL,91,96,0.486051922323835
2011-03-12,2010,DEN,DET,131,101,0.8175209554187375
2011-03-12,2010,HOU,SAS,107,115,0.5023229882921391
2011-03-12,2010,MIA,MEM,118,85,0.7729422894985808
2011-03-12,2010,MIL,PHI,102,74,0.5740354444580784
2011-03-12,2010,NOP,SAC,115,103,0.832570049736544
2011-03-12,2010,WAS,LAC,101,122,0.43762053107847504
2011-03-13,2010,BOS,MIL,87,56,0.7810858143607706
2011-03-13,2010,CLE,OKC,75,95,0.17719036262732074
2011-03-13,2010,GSW,MIN,100,77,0.7382366085679627
2011-03-13,2010,NYK,IND,93,106,0.8133748055987559
2011-03-13,2010,PHO,ORL,88,111,0.299482251023654
2011-03-13,2010,TOR,CHO,90,95,0.5419847328244275
2011-03-14,2010,BRK,BOS,88,79,0.3377534508411255
2011-03-14,2010,HOU,PHO,95,93,0.7936394669340997
2011-03-14,2010,LAL,ORL,97,84,0.6969696969696969
2011-03-14,2010,MEM,LAC,105,82,0.6733551096593561
2011-03-14,2010,MIA,SAS,110,80,0.6669758030520192
2011-03-14,2010,NOP,DEN,103,114,0.5605012156349355
2011-03-14,2010,SAC,GSW,129,119,0.5240193918025562
2011-03-14,2010,UTA,PHI,112,107,0.39975399753997537
2011-03-14,2010,WAS,OKC,89,116,0.21506283208231425
2011-03-15,2010,ATL,MIL,110,85,0.6669758030520192
2011-03-15,2010,CHI,WAS,98,79,0.945945945945946
2011-03-15,2010,IND,NYK,119,117,0.3484602917341977
2011-03-15,2010,POR,DAL,104,101,0.46214743124779806
2011-03-16,2010,ATL,DEN,87,102,0.555895865237366
2011-03-16,2010,BOS,IND,92,80,0.8540944738281961
2011-03-16,2010,DET,TOR,107,93,0.6475572274501893
2011-03-16,2010,GSW,DAL,106,112,0.3871172000921022
2011-03-16,2010,HOU,CHO,94,78,0.7265485673522769
2011-03-16,2010,LAC,PHI,94,104,0.5162468054034319
2011-03-16,2010,MIA,OKC,85,96,0.6891002194586686
2011-03-16,2010,MIL,ORL,89,93,0.277337559429477
2011-03-16,2010,NOP,PHO,100,95,0.6515397082658022
2011-03-16,2010,SAC,CLE,93,97,0.8133748055987559
2011-03-16,2010,UTA,MIN,119,104,0.666649029049156
2011-03-17,2010,BRK,CHI,73,84,0.303030303030303
2011-03-17,2010,NYK,MEM,120,99,0.6511627906976745
2011-03-17,2010,POR,CLE,111,70,0.935064935064935
2011-03-18,2010,ATL,MIA,85,106,0.2949369162706865
2011-03-18,2010,DAL,SAS,91,97,0.5642421122306391
2011-03-18,2010,DET,NYK,99,95,0.4155887507302011
2011-03-18,2010,HOU,BOS,93,77,0.46943325045014145
2011-03-18,2010,IND,CHI,115,108,0.37993288776727036
2011-03-18,2010,LAL,MIN,106,98,0.9305135951661632
2011-03-18,2010,MIL,BRK,110,95,0.6969696969696969
2011-03-18,2010,OKC,CHO,99,82,0.8578994961891229
2011-03-18,2010,ORL,DEN,85,82,0.6622465491588744
2011-03-18,2010,PHO,GSW,108,97,0.6669758030520192
2011-03-18,2010,SAC,PHI,80,102,0.360293204124736
2011-03-18,2010,TOR,WAS,116,107,0.7810858143607706
2011-03-19,2010,LAC,CLE,100,92,0.9422632794457275
2011-03-19,2010,MEM,IND,99,78,0.7953615279672579
2011-03-19,2010,MIA,DEN,103,98,0.7810858143607706
2011-03-19,2010,NOP,BOS,85,89,0.47377843762281124
2011-03-19,2010,POR,PHI,110,101,0.7319034852546917
2011-03-19,2010,SAS,CHO,109,98,0.906474820143885
2011-03-20,2010,ATL,DET,104,96,0.7258155230596175
2011-03-20,2010,DAL,GSW,101,73,0.7936394669340997
2011-03-20,2010,HOU,UTA,110,108,0.768632470217584
2011-03-20,2010,LAC,PHO,99,108,0.5172913928296243
2011-03-20,2010,LAL,POR,84,80,0.7059111053180397
2011-03-20,2010,MIL,NYK,100,95,0.46516522837297414
2011-03-20,2010,MIN,SAC,95,127,0.6332518337408314
2011-03-20,2010,OKC,TOR,93,95,0.9345794392523364
2011-03-20,2010,WAS,BRK,98,92,0.4479937670432412
2011-03-21,2010,BRK,IND,98,102,0.4050889296790936
2011-03-21,2010,CHI,SAC,132,92,0.9512485136741974
2011-03-21,2010,CLE,ORL,86,97,0.11340206185567009
2011-03-21,2010,DEN,TOR,123,90,0.8865979381443299
2011-03-21,2010,MEM,UTA,103,85,0.7590361445783131
2011-03-21,2010,NYK,BOS,86,96,0.46516522837297414
2011-03-21,2010,SAS,GSW,111,96,0.8677248677248677
2011-03-22,2010,ATL,CHI,81,114,0.37253858435337944
2011-03-22,2010,LAL,PHO,139,137,0.7353719494266393
2011-03-22,2010,POR,WAS,111,76,0.9393346379647749
2011-03-23,2010,BOS,MEM,87,90,0.6987539367383268
2011-03-23,2010,CHO,IND,88,111,0.537852568752202
2011-03-23,2010,CLE,BRK,94,98,0.4519505233111322
2011-03-23,2010,DEN,SAS,115,112,0.6633577902460077
2011-03-23,2010,DET,MIA,94,100,0.1952054794520548
2011-03-23,2010,HOU,GSW,131,112,0.7791066089517604
2011-03-23,2010,LAC,WAS,127,119,0.9116022099447515
2011-03-23,2010,MIL,SAC,90,97,0.7953615279672579
2011-03-23,2010,NYK,ORL,99,111,0.4930284439486894
2011-03-23,2010,OKC,UTA,106,94,0.8813896981770863
2011-03-23,2010,PHI,ATL,105,100,0.7258155230596175
2011-03-23,2010,PHO,TOR,114,106,0.7522502045640513
2011-03-24,2010,DAL,MIN,104,96,0.9531013615733737
2011-03-24,2010,UTA,NOP,117,121,0.3573650123797094
2011-03-25,2010,BOS,CHO,81,83,0.9093655589123868
2011-03-25,2010,CHI,MEM,99,96,0.8019661928000565
2011-03-25,2010,CLE,DET,97,91,0.3856591915440651
2011-03-25,2010,DEN,WAS,114,94,0.9570526315789474
2011-03-25,2010,GSW,TOR,138,100,0.7566244633432689
2011-03-25,2010,IND,SAC,93,110,0.7203882358108009
2011-03-25,2010,LAL,LAC,112,104,0.825993842859055
2011-03-25,2010,MIA,PHI,111,99,0.7750359478640011
2011-03-25,2010,NYK,MIL,96,102,0.7339951551474908
2011-03-25,2010,OKC,MIN,111,103,0.9535822401614531
2011-03-25,2010,ORL,BRK,95,85,0.9133964817320704
2011-03-25,2010,PHO,NOP,100,106,0.7013921016108003
2011-03-25,2010,POR,SAS,98,96,0.6214728148657949
2011-03-26,2010,ATL,BRK,98,87,0.8247592137258365
2011-03-26,2010,CHO,NYK,114,106,0.3573650123797094
2011-03-26,2010,DET,IND,100,88,0.537852568752202
2011-03-26,2010,LAC,TOR,94,90,0.8700234522901303
2011-03-26,2010,MIL,CHI,87,95,0.33444103612815274
2011-03-26,2010,UTA,DAL,77,94,0.2680965147453084
2011-03-27,2010,CLE,ATL,83,99,0.3484602917341977
2011-03-27,2010,GSW,WAS,114,104,0.8785818358426419
2011-03-27,2010,LAL,NOP,102,84,0.8175209554187375
2011-03-27,2010,MEM,SAS,111,104,0.5327102803738317
2011-03-27,2010,MIA,HOU,125,119,0.7590361445783131
2011-03-27,2010,MIN,BOS,82,85,0.21891418563922943
2011-03-27,2010,OKC,POR,99,90,0.6397067958752639
2011-03-27,2010,PHI,SAC,111,114,0.7810858143607706
2011-03-27,2010,PHO,DAL,83,91,0.4320786780923455
2011-03-28,2010,CHO,MIL,87,86,0.4953533757725013
2011-03-28,2010,CHI,PHI,85,97,0.8570831009481317
2011-03-28,2010,IND,BOS,107,100,0.4715960714749275
2011-03-28,2010,NYK,ORL,113,106,0.46214743124779806
2011-03-28,2010,SAS,POR,92,100,0.5431472081218274
2011-03-28,2010,UTA,WAS,95,100,0.8540944738281961
2011-03-29,2010,BRK,HOU,87,112,0.27418447694038245
2011-03-29,2010,CLE,MIA,102,90,0.06984667802385008
2011-03-29,2010,OKC,GSW,115,114,0.8540944738281961
2011-03-29,2010,SAC,PHO,116,113,0.4715960714749275
2011-03-30,2010,ATL,ORL,85,82,0.4066985645933015
2011-03-30,2010,CHO,CLE,98,97,0.7987191216834401
2011-03-30,2010,DEN,SAC,104,90,0.924901185770751
2011-03-30,2010,IND,DET,111,101,0.7086409898223908
2011-03-30,2010,LAC,DAL,100,106,0.33553809375770505
2011-03-30,2010,MEM,GSW,110,91,0.8460275097515911
2011-03-30,2010,MIN,CHI,91,108,0.18384014948313793
2011-03-30,2010,NOP,POR,95,91,0.4759806081974437
2011-03-30,2010,NYK,BRK,120,116,0.783029001074114
2011-03-30,2010,PHI,HOU,108,97,0.5792858120125872
2011-03-30,2010,PHO,OKC,98,116,0.4224502112251056
2011-03-30,2010,TOR,MIL,98,104,0.3752699784017279
2011-03-30,2010,WAS,MIA,107,123,0.089171974522293
2011-03-31,2010,LAL,DAL,110,82,0.7211503458318166
2011-03-31,2010,SAS,BOS,97,107,0.5440238883060285
2011-04-01,2010,ATL,BOS,88,83,0.4827086071703758
2011-04-01,2010,DET,CHI,96,101,0.21891418563922943
2011-04-01,2010,HOU,SAS,119,114,0.5539593349939177
2011-04-01,2010,IND,MIL,89,88,0.5660893345487694
2011-04-01,2010,MIN,MIA,92,111,0.12660758312787365
2011-04-01,2010,NOP,MEM,81,93,0.4953533757725013
2011-04-01,2010,ORL,CHO,89,77,0.8865979381443299
2011-04-01,2010,PHI,BRK,115,90,0.8348057171586584
2011-04-01,2010,PHO,LAC,111,98,0.6655589638718473
2011-04-01,2010,POR,OKC,98,91,0.5949110703209063
2011-04-01,2010,SAC,DEN,90,99,0.3500310228164034
2011-04-01,2010,UTA,LAL,85,96,0.18662519440124417
2011-04-01,2010,WAS,CLE,115,107,0.5697382574399427
2011-04-02,2010,CHI,TOR,113,106,0.9385474860335196
2011-04-02,2010,GSW,DAL,99,92,0.31892548127878517
2011-04-02,2010,LAC,OKC,98,92,0.3488372093023256
2011-04-02,2010,MEM,MIN,106,89,0.9250936329588015
2011-04-02,2010,MIL,PHI,93,87,0.486051922323835
2011-04-03,2010,BOS,DET,101,90,0.8613376835236541
2011-04-03,2010,BRK,MIA,94,108,0.1532526554985996
2011-04-03,2010,CHO,WAS,91,97,0.7770903466472567
2011-04-03,2010,HOU,ATL,114,109,0.7078088877472386
2011-04-03,2010,LAL,DEN,90,95,0.7319034852546917
2011-04-03,2010,NOP,IND,108,96,0.6397067958752639
2011-04-03,2010,NYK,CLE,123,107,0.9133964817320704
2011-04-03,2010,POR,DAL,104,96,0.6274614156466205
2011-04-03,2010,SAC,UTA,106,97,0.6949182345700721
2011-04-03,2010,SAS,PHO,114,97,0.8613376835236541
2011-04-03,2010,TOR,ORL,102,98,0.16657574812967582
2011-04-05,2010,ATL,SAS,90,97,0.3199224430441105
2011-04-05,2010,BOS,PHI,99,82,0.685002350728726
2011-04-05,2010,BRK,MIN,107,105,0.6757296083811425
2011-04-05,2010,CHI,PHO,97,94,0.8632864977635883
2011-04-05,2010,CLE,CHO,99,89,0.5
2011-04-05,2010,DEN,OKC,94,101,0.6345608341212848
2011-04-05,2010,HOU,SAC,101,104,0.7953615279672579
2011-04-05,2010,LAL,UTA,85,86,0.9252669039145908
2011-04-05,2010,MEM,LAC,81,82,0.8047945205479452
2011-04-05,2010,NYK,TOR,131,118,0.8122436099715998
2011-04-05,2010,ORL,MIL,78,72,0.7490809359864622
2011-04-05,2010,POR,GSW,87,108,0.8486674437441966
2011-04-05,2010,WAS,DET,107,105,0.5069715560513107
2011-04-06,2010,CHO,ORL,102,111,0.3069121964238057
2011-04-06,2010,DAL,DEN,96,104,0.6247300215982722
2011-04-06,2010,DET,BRK,116,109,0.7382366085679627
2011-04-06,2010,GSW,LAL,95,87,0.2986078983891996
2011-04-06,2010,IND,WAS,136,112,0.8706971867901451
2011-04-06,2010,MIA,MIL,85,90,0.7927315796035407
2011-04-06,2010,MIN,PHO,98,108,0.360293204124736
2011-04-06,2010,NOP,HOU,101,93,0.5740354444580784
2011-04-06,2010,OKC,LAC,112,108,0.8488914106489198
2011-04-06,2010,PHI,NYK,92,97,0.6397067958752639
2011-04-06,2010,SAS,SAC,124,92,0.8502704791344666
2011-04-06,2010,TOR,CLE,96,104,0.6712553934662009
2011-04-07,2010,CHI,BOS,97,81,0.6511627906976745
2011-04-07,2010,UTA,POR,87,98,0.3484602917341977
2011-04-08,2010,BOS,WAS,104,88,0.92018779342723
2011-04-08,2010,BRK,NYK,93,116,0.36674816625916873
2011-04-08,2010,CLE,CHI,82,93,0.1877563900284001
2011-04-08,2010,DAL,LAC,107,96,0.7750359478640011
2011-04-08,2010,DET,MIL,110,100,0.4953533757725013
2011-04-08,2010,IND,ATL,114,102,0.6757296083811425
2011-04-08,2010,MEM,SAC,101,96,0.8199106756951448
2011-04-08,2010,MIA,CHO,112,103,0.9302325581395349
2011-04-08,2010,NOP,PHO,109,97,0.6891002194586686
2011-04-08,2010,OKC,DEN,104,89,0.6332518337408314
2011-04-08,2010,PHI,TOR,98,93,0.8706971867901451
2011-04-08,2010,POR,LAL,93,86,0.4224502112251056
2011-04-09,2010,DEN,MIN,130,106,0.9114285714285714
2011-04-09,2010,HOU,LAC,99,78,0.7618424496205181
2011-04-09,2010,MIL,CLE,108,101,0.7641509433962264
2011-04-09,2010,SAS,UTA,111,102,0.8425366695427092
2011-04-09,2010,WAS,ATL,115,83,0.453954604539546
2011-04-10,2010,CHO,DET,101,112,0.4953533757725013
2011-04-10,2010,DAL,PHO,115,90,0.7936394669340997
2011-04-10,2010,GSW,SAC,103,104,0.6891002194586686
2011-04-10,2010,IND,NYK,109,110,0.5539593349939177
2011-04-10,2010,LAL,OKC,106,120,0.6562218214607755
2011-04-10,2010,MEM,NOP,111,89,0.6214728148657949
2011-04-10,2010,MIA,BOS,100,77,0.6930878035761944
2011-04-10,2010,ORL,CHI,99,102,0.2805670407560544
2011-04-10,2010,TOR,BRK,99,92,0.7050630837293135
2011-04-11,2010,ATL,MIA,90,98,0.303030303030303
2011-04-11,2010,BRK,CHO,103,105,0.537852568752202
2011-04-11,2010,DEN,GSW,134,111,0.8950077200205866
2011-04-11,2010,DET,CLE,101,110,0.722662440570523
2011-04-11,2010,HOU,DAL,91,98,0.4034916946651176
2011-04-11,2010,MIL,TOR,93,86,0.814777963169899
2011-04-11,2010,NOP,UTA,78,90,0.7288949897048731
2011-04-11,2010,PHI,ORL,85,95,0.5440238883060285
2011-04-11,2010,PHO,MIN,135,127,0.7966507177033494
2011-04-11,2010,SAC,OKC,112,120,0.3003616251861306
2011-04-11,2010,WAS,BOS,95,94,0.26462805057336075
2011-04-12,2010,LAL,SAS,102,93,0.8969957081545065
2011-04-12,2010,NYK,CHI,90,103,0.3108997805413313
2011-04-12,2010,POR,MEM,102,89,0.7050630837293135
2011-04-13,2010,BOS,NYK,112,102,0.6040343668285393
2011-04-13,2010,CHO,ATL,96,85,0.5282320336795786
2011-04-13,2010,CHI,BRK,97,92,0.9088838268792712
2011-04-13,2010,CLE,WAS,100,93,0.6511627906976745
2011-04-13,2010,DAL,NOP,121,89,0.8415300546448088
2011-04-13,2010,GSW,POR,110,86,0.6636481241914618
2011-04-13,2010,LAC,MEM,110,103,0.7309911194658716
2011-04-13,2010,MIN,HOU,102,121,0.3199224430441105
2011-04-13,2010,OKC,MIL,106,110,0.7918875407389956
2011-04-13,2010,ORL,IND,92,74,0.6690070210631895
2011-04-13,2010,PHI,DET,100,104,0.6472561151911178
2011-04-13,2010,PHO,SAS,106,103,0.4117884537747275
2011-04-13,2010,SAC,LAL,108,116,0.36674816625916873
2011-04-13,2010,TOR,MIA,79,97,0.6345305608065531
2011-04-13,2010,UTA,DEN,107,103,0.6507042253521127
2011-12-25,2011,DAL,MIA,94,105,0.360293204124736
2011-12-25,2011,GSW,LAC,86,105,0.3573650123797094
2011-12-25,2011,LAL,CHI,87,88,0.32874460653379906
2011-12-25,2011,NYK,BOS,106,104,0.6397067958752639
2011-12-25,2011,OKC,ORL,97,89,0.7590361445783131
2011-12-26,2011,CHO,MIL,96,95,0.3856591915440651
2011-12-26,2011,CLE,TOR,96,104,0.5460453954604539
2011-12-26,2011,DAL,DEN,93,115,0.6314864248974542
2011-12-26,2011,GSW,CHI,99,91,0.2838758516275549
2011-12-26,2011,IND,DET,91,79,0.7664138242829156
2011-12-26,2011,MIN,OKC,100,104,0.333350970950844
2011-12-26,2011,ORL,HOU,104,95,0.7050630837293135
2011-12-26,2011,PHO,NOP,84,85,0.6891002194586686
2011-12-26,2011,POR,PHI,107,103,0.6426349876202905
2011-12-26,2011,SAC,LAL,100,91,0.4172836182527931
2011-12-26,2011,SAS,MEM,95,82,0.6451127819548872
2011-12-26,2011,WAS,BRK,84,90,0.6079011615003329
2011-12-27,2011,BRK,ATL,70,106,0.3785271851342051
2011-12-27,2011,LAL,UTA,96,71,0.6800775569558896
2011-12-27,2011,MIA,BOS,115,107,0.832570049736544
2011-12-27,2011,MIL,MIN,98,95,0.6562218214607755
2011-12-27,2011,POR,SAC,101,79,0.7810858143607706
2011-12-28,2011,ATL,WAS,101,83,0.7810858143607706
2011-12-28,2011,CHO,MIA,95,96,0.12930281320985498
2011-12-28,2011,DEN,UTA,117,100,0.8865979381443299
2011-12-28,2011,DET,CLE,89,105,0.6562218214607755
2011-12-28,2011,GSW,NYK,92,78,0.3149976492712741
2011-12-28,2011,MEM,OKC,95,98,0.521797153024911
2011-12-28,2011,NOP,BOS,97,78,0.360293204124736
2011-12-28,2011,PHO,PHI,83,103,0.4672897196261682
2011-12-28,2011,SAS,LAC,115,90,0.6314864248974542
2011-12-28,2011,TOR,IND,85,90,0.3785271851342051
2011-12-29,2011,HOU,SAS,105,85,0.4242002781641169
2011-12-29,2011,LAL,NYK,99,82,0.6079011615003329
2011-12-29,2011,OKC,DAL,104,102,0.666649029049156
2011-12-29,2011,ORL,BRK,94,78,0.8706971867901451
2011-12-29,2011,POR,DEN,111,102,0.6611281154350678
2011-12-29,2011,SAC,CHI,98,108,0.24096385542168672
2011-12-30,2011,ATL,BRK,105,98,0.8809523809523809
2011-12-30,2011,BOS,DET,96,85,0.8415300546448088
2011-12-30,2011,CHO,ORL,79,100,0.3785271851342051
2011-12-30,2011,DAL,TOR,99,86,0.7987191216834401
2011-12-30,2011,IND,CLE,98,91,0.825993842859055
2011-12-30,2011,LAC,CHI,101,114,0.4930284439486894
2011-12-30,2011,MEM,HOU,113,93,0.7013921016108003
2011-12-30,2011,MIL,WAS,102,81,0.7966507177033494
2011-12-30,2011,MIN,MIA,101,103,0.2098950524737631
2011-12-30,2011,NOP,PHO,78,93,0.5520062329567589
2011-12-30,2011,UTA,PHI,102,99,0.3573650123797094
2011-12-31,2011,DET,IND,96,88,0.4479937670432412
2011-12-31,2011,GSW,PHI,79,107,0.5
2011-12-31,2011,HOU,ATL,95,84,0.5116279069767442
2011-12-31,2011,LAL,DEN,92,89,0.6511627906976745
2011-12-31,2011,OKC,PHO,107,97,0.8599486478375403
2011-12-31,2011,SAC,NYK,92,114,0.5
2011-12-31,2011,SAS,UTA,104,89,0.9133964817320704
2012-01-01,2011,CHI,MEM,104,64,0.7161241483724451
2012-01-01,2011,CLE,BRK,98,82,0.5539593349939177
2012-01-01,2011,DEN,LAL,99,90,0.6712553934662009
2012-01-01,2011,LAC,POR,93,88,0.5757997218358832
2012-01-01,2011,MIA,CHO,129,90,0.9303797468354431
2012-01-01,2011,MIN,DAL,99,82,0.43391066545123064
2012-01-01,2011,ORL,TOR,102,96,0.8865979381443299
2012-01-01,2011,SAC,NOP,96,80,0.6214728148657949
2012-01-01,2011,WAS,BOS,86,94,0.277337559429477
2012-01-02,2011,BOS,WAS,100,92,0.8599486478375403
2012-01-02,2011,BRK,IND,94,108,0.303030303030303
2012-01-02,2011,DAL,OKC,100,87,0.43949878436506445
2012-01-02,2011,DEN,MIL,91,86,0.6274614156466205
2012-01-02,2011,DET,ORL,89,78,0.3437781785392245
